TICKER,ELECTION_CYCLE,COMMITTEE_NAME,COMMITTEE_TYPE_FULL,PARTY_NAME_FULL,RECEIPT_AMOUNT
MSFT,2024,DEMOCRATIC PARTY COMMITTEE ABROAD,Party - Qualified,Democrat,4000.000000
MSFT,2024,CRAPO VICTORY COMMITTEE,PAC - Nonqualified,Republican,4000.000000
MSFT,2024,LATTA FOR CONGRESS,House,Republican,4000.000000
MSFT,2024,CITIZENS TO ELECT RICK LARSEN,House,Democrat,3500.000000
MSFT,2024,FAIR SHOT PAC,PAC - Qualified,Democrat,3500.000000
MSFT,2024,WASHINGTON WOMEN FOR CHOICE,PAC - Qualified,Democrat,3500.000000
MSFT,2024,SCOTT FOR CONGRESS,House,Democrat,3500.000000
MSFT,2024,TOGETHER FOR PROGRESS 2024,Super PAC (Independent Expenditure-Only),Dark PAC,3500.000000
MSFT,2024,NICOLE FOR NEW YORK,House,Republican,3500.000000
MSFT,2024,HUDSON FOR CONGRESS,House,Republican,3500.000000
MSFT,2024,GLENN F. IVEY FOR CONGRESS,House,Democrat,3500.000000
MSFT,2024,NY REPUBLICAN FEDERAL CAMPAIGN COMMITTEE,Party - Qualified,Republican,3500.000000
MSFT,2024,VALADAO FOR CONGRESS,House,Republican,3500.000000
MSFT,2024,TERRI SEWELL FOR CONGRESS,House,Democrat,3500.000000
MSFT,2024,GRACE FOR NEW YORK,House,Democrat,3500.000000
MSFT,2024,MCBRIDE VICTORY FUND 2024,PAC - Nonqualified,Dark PAC,3400.000000
MSFT,2024,JOSH HARDER FOR CONGRESS,House,Democrat,3300.000000
MSFT,2024,AGUILAR LEADERSHIP FUND,PAC - Nonqualified,Democrat,3300.000000
MSFT,2024,ALSOBROOKS BLUNT ROCHESTER VICTORY FUND,PAC - Nonqualified,Dark PAC,3300.000000
MSFT,2024,GARCIA FOR VIRGINIA,Senate,Republican,3300.000000
MSFT,2024,SIMPSON FOR CONGRESS,House,Republican,3300.000000
MSFT,2024,JAKE AUCHINCLOSS FOR CONGRESS,House,Democrat,3300.000000
MSFT,2024,"WARREN FOR SENATE, INC.",Senate,Democrat,3300.000000
MSFT,2024,BOOKER VICTORY FUND,PAC - Nonqualified,Democrat,3300.000000
MSFT,2024,FRIENDS OF JEVIN D. HODGE,House,Democrat,3300.000000
MSFT,2024,TORRES FOR CONGRESS,House,Democrat,3300.000000
MSFT,2024,KAPTUR FOR CONGRESS,House,Democrat,3300.000000
MSFT,2024,MAGGIE FOR CONGRESS,House,Democrat,3300.000000
MSFT,2024,ENGEL FOR ARIZONA,House,Democrat,3300.000000
MSFT,2024,MCCLELLAN FOR CONGRESS,House,Democrat,3300.000000
MSFT,2024,LANDSMAN FOR CONGRESS,House,Democrat,3300.000000
MSFT,2024,WILL ROLLINS FOR CONGRESS,House,Democrat,3300.000000
MSFT,2024,KATIE PORTER FOR SENATE,Senate,Democrat,3300.000000
MSFT,2024,MIKE O'BRIEN FOR PA,House,Democrat,3300.000000
MSFT,2024,QASIM FOR CONGRESS,House,Democrat,3250.000000
MSFT,2024,REID FOR CONGRESS,House,Democrat,3050.000000
MSFT,2024,JUDY CHU FOR CONGRESS,House,Democrat,3000.000000
MSFT,2024,PROVEN CONSERVATIVES PAC,PAC - Qualified,Republican,3000.000000
MSFT,2024,COLIN ALLRED VICTORY FUND,PAC - Nonqualified,Dark PAC,3000.000000
MSFT,2024,MCCOLLUM FOR CONGRESS,House,Democrat,3000.000000
MSFT,2024,AMERICAN HORIZON PAC,Senate,Republican,3000.000000
MSFT,2024,SWING LEFT,Hybrid PAC (with Non-Contribution Account) - Qualified,Democrat,3000.000000
MSFT,2024,JAMIE RASKIN FOR CONGRESS,House,Democrat,3000.000000
MSFT,2024,STAND WITH SANCHEZ,House,Democrat,3000.000000
MSFT,2024,"DEMOCRATIC POWER, INC.",Hybrid PAC (with Non-Contribution Account) - Nonqualified,Dark PAC,3000.000000
MSFT,2024,SCOTT FITZGERALD FOR CONGRESS,House,Republican,3000.000000
MSFT,2024,A NEW NATION PAC,PAC - Qualified,Republican,3000.000000
MSFT,2024,CONNOLLY FOR CONGRESS,House,Democrat,3000.000000
MSFT,2024,MENENDEZ FOR CONGRESS,House,Democrat,3000.000000
MSFT,2024,TERESA FOR ALL,House,Democrat,2900.000000
MSFT,2024,SABRINA BOUSBAR FOR CONGRESS,House,Democrat,2825.000000
MSFT,2024,TECH FOR CAMPAIGNS,Hybrid PAC (with Non-Contribution Account) - Nonqualified,Democrat,2507.000000
MSFT,2024,EXPECT MORE LEADERSHIP PAC,PAC - Qualified,Republican,2500.000000
MSFT,2024,SHAHEEN FOR SENATE,Senate,Democrat,2500.000000
MSFT,2024,BOOTS POLITICAL ACTION COMMITTEE,PAC - Qualified,Republican,2500.000000
MSFT,2024,TROY CARTER FOR CONGRESS,House,Democrat,2500.000000
MSFT,2024,"KUSTER FOR CONGRESS, INC",House,Democrat,2500.000000
MSFT,2024,JASMINE FOR US,House,Democrat,2500.000000
MSFT,2024,DEFENDING AMERICAN VALUES EVERYWHERE PAC,PAC - Qualified,Republican,2500.000000
MSFT,2024,MARC FOR US INC.,House,Republican,2500.000000
MSFT,2024,REINVENTING A NEW DIRECTION POLITICAL ACTION COMMITTEE,PAC - Qualified,Republican,2500.000000
MSFT,2024,SINEMA FOR ARIZONA,Senate,Other,2500.000000
MSFT,2024,FRY FOR CONGRESS,House,Republican,2500.000000
MSFT,2024,IMPACT,PAC - Qualified,Democrat,2500.000000
MSFT,2024,"MCCAUL FOR CONGRESS, INC",House,Republican,2500.000000
MSFT,2024,CAMPAIGN FOR DEMOCRACY PAC,PAC - Nonqualified,Democrat,2500.000000
MSFT,2024,JIMMY PANETTA FOR CONGRESS,House,Democrat,2500.000000
MSFT,2024,BELL FOR MISSOURI,House,Democrat,2500.000000
MSFT,2024,LUCAS FOR CONGRESS,House,Republican,2500.000000
MSFT,2024,DAVID ROUZER FOR CONGRESS,House,Republican,2500.000000
MSFT,2024,NEW MILLENNIUM PAC,PAC - Qualified,Democrat,2500.000000
MSFT,2024,JUSTICE LEAGUE PAC,PAC - Qualified,Democrat,2500.000000
MSFT,2024,AUGUST PFLUGER FOR CONGRESS,House,Republican,2500.000000
MSFT,2024,"BEN CLINE FOR CONGRESS, INC.",House,Republican,2500.000000
MSFT,2024,ALABAMA FIRST PAC,PAC - Qualified,Republican,2500.000000
MSFT,2024,AMERICA'S FIRST PAC,PAC - Qualified,Republican,2500.000000
MSFT,2024,"DEFENSE, ECONOMIC RENEWAL, EDUCATION AND KNOWLEDGE PAC",PAC - Qualified,Democrat,2500.000000
MSFT,2024,ALSOPAC,PAC - Qualified,Democrat,2500.000000
MSFT,2024,GARRET GRAVES FOR CONGRESS,House,Republican,2500.000000
MSFT,2024,"NIKEMA FOR CONGRESS, INC",House,Democrat,2500.000000
MSFT,2024,SOCK IT TO 'EM PAC,PAC - Qualified,Republican,2500.000000
MSFT,2024,DON BACON FOR CONGRESS,House,Republican,2500.000000
MSFT,2024,SENATE OH & MT,PAC - Nonqualified,Dark PAC,2250.000000
MSFT,2024,LISA BLUNT ROCHESTER VICTORY FUND 2024,PAC - Nonqualified,Dark PAC,2000.000000
MSFT,2024,PODER PAC,Hybrid PAC (with Non-Contribution Account) - Qualified,Democrat,2000.000000
MSFT,2024,FRIENDS OF MIKE LEE INC,Senate,Republican,2000.000000
MSFT,2024,LORI CHAVEZ-DEREMER FOR CONGRESS,House,Republican,2000.000000
MSFT,2024,REPUBLICAN NATIONAL COMMITTEE,Party - Qualified,Republican,2000.000000
MSFT,2024,KAT FOR CONGRESS,House,Republican,2000.000000
MSFT,2024,SHONTEL BROWN FOR CONGRESS,House,Democrat,2000.000000
MSFT,2024,GENERATION GO LEADERSHIP PAC,PAC - Nonqualified,Democrat,2000.000000
MSFT,2024,GABE AMO FOR CONGRESS,House,Democrat,2000.000000
MSFT,2024,KUSTOFF FOR CONGRESS,House,Republican,2000.000000
MSFT,2024,FEENSTRA FOR CONGRESS,House,Republican,2000.000000
MSFT,2024,MICHELLE STEEL FOR CONGRESS,House,Republican,2000.000000
MSFT,2024,VIRGIN ISLANDS FOR PLASKETT,House,Democrat,2000.000000
MSFT,2024,PEOPLE FOR PATTY MURRAY,Senate,Democrat,2000.000000
MSFT,2024,FRIENDS OF NEAL DUNN,House,Republican,2000.000000
MSFT,2024,SALUD CARBAJAL FOR CONGRESS,House,Democrat,2000.000000
MSFT,2024,SCHNEIDER FOR CONGRESS,House,Democrat,2000.000000
MSFT,2024,COMMITTEE TO RE-ELECT HENRY HANK JOHNSON,House,Democrat,2000.000000
MSFT,2024,ZAK FOR CONGRESS,House,Democrat,2000.000000
MSFT,2024,FRIENDS OF DAVID SCHWEIKERT,House,Republican,2000.000000
MSFT,2024,VINCE FONG FOR CONGRESS,House,Republican,2000.000000
MSFT,2024,ROGERS FOR SENATE,Senate,Republican,2000.000000
MSFT,2024,DEMOCRATIC STATE CENTRAL COMMITTEE OF MARYLAND,Party - Qualified,Democrat,2000.000000
MSFT,2024,JOE MORELLE FOR CONGRESS,House,Democrat,2000.000000
MSFT,2024,HOPE SPRINGS FROM FIELD PAC,PAC - Nonqualified,Dark PAC,2000.000000
MSFT,2024,ELISE FOR CONGRESS,House,Republican,2000.000000
MSFT,2024,HOGAN FOR MARYLAND INC.,Senate,Republican,2000.000000
MSFT,2024,PATRIOT FUND,PAC - Nonqualified,Republican,2000.000000
MSFT,2024,JANE FONDA CLIMATE PAC,Hybrid PAC (with Non-Contribution Account) - Qualified,Democrat,2000.000000
MSFT,2024,SFA ACTION,PAC - Nonqualified,Republican,1650.000000
MSFT,2024,SUNFLOWER SEEDS PAC,PAC - Qualified,Democrat,1650.000000
MSFT,2024,MOORE FOR CONGRESS,House,Democrat,1500.000000
MSFT,2024,ROBIN KELLY FOR CONGRESS,House,Democrat,1500.000000
MSFT,2024,ADAM GRAY FOR CONGRESS,House,Democrat,1500.000000
MSFT,2024,DEREK TRAN FOR CONGRESS,House,Democrat,1500.000000
MSFT,2024,BEATTY FOR CONGRESS,House,Democrat,1500.000000
MSFT,2024,COMMONWEALTH PAC,PAC - Qualified,Democrat,1500.000000
MSFT,2024,RUDY SALAS FOR CONGRESS,House,Democrat,1500.000000
MSFT,2024,THOM TILLIS COMMITTEE,Senate,Republican,1500.000000
MSFT,2024,GREG CASAR FOR CONGRESS,House,Democrat,1500.000000
MSFT,2024,CHRISSY HOULAHAN FOR CONGRESS,House,Democrat,1500.000000
MSFT,2024,"FRIENDS FOR CHRIS STEWART, INC.",House,Republican,1500.000000
MSFT,2024,FOUSHEE FOR CONGRESS,House,Democrat,1500.000000
MSFT,2024,JIMMY GOMEZ FOR CONGRESS,House,Democrat,1500.000000
MSFT,2024,CASTOR FOR CONGRESS,House,Democrat,1500.000000
MSFT,2024,DUTCH RUPPERSBERGER FOR CONGRESS COMMITTEE,House,Democrat,1500.000000
MSFT,2024,DEBBIE WASSERMAN SCHULTZ FOR CONGRESS,House,Democrat,1500.000000
MSFT,2024,AHMAD FOR HOUSE,House,Democrat,1400.000000
MSFT,2024,VIVEK 2024,Presidential,Republican,1041.020000
MSFT,2024,JEFF WITT FOR CONGRESS,House,Republican,1041.020000
MSFT,2024,CASTRO FOR CONGRESS,House,Democrat,1000.000000
MSFT,2024,ROB FOR PA,House,Republican,1000.000000
MSFT,2024,MELTON FOR IOWA,House,Democrat,1000.000000
MSFT,2024,"DEMOCRATIC VICTORY PAC, INC.",Hybrid PAC (with Non-Contribution Account) - Nonqualified,Democrat,1000.000000
MSFT,2024,CLIFF BENTZ FOR CONGRESS,House,Republican,1000.000000
MSFT,2024,ADF PAC,PAC - Nonqualified,Republican,1000.000000
MSFT,2024,BRITT FOR ALABAMA INC,Senate,Republican,1000.000000
MSFT,2024,GABE VASQUEZ FOR CONGRESS,House,Democrat,1000.000000
MSFT,2024,RON ESTES FOR CONGRESS,House,Republican,1000.000000
MSFT,2024,SUHAS FOR VIRGINIA,House,Democrat,1000.000000
MSFT,2024,TEXANS FOR JODEY ARRINGTON,House,Republican,1000.000000
MSFT,2024,MAGAZINER FOR CONGRESS,House,Democrat,1000.000000
MSFT,2024,IOWANS FOR ZACH NUNN,House,Republican,1000.000000
MSFT,2024,CE4A ACTION,Hybrid PAC (with Non-Contribution Account) - Nonqualified,Dark PAC,1000.000000
MSFT,2024,GET OUT THE VOTE PAC,Hybrid PAC (with Non-Contribution Account) - Qualified,Dark PAC,1000.000000
MSFT,2024,JUSTICE DEMOCRATS PAC,Hybrid PAC (with Non-Contribution Account) - Qualified,Democrat,1000.000000
MSFT,2024,FRIENDS OF AHMED A G GHANIM,House,Democrat,1000.000000
MSFT,2024,NELLA FOR SENATE,Senate,Republican,1000.000000
MSFT,2024,"CHUCK FLEISCHMANN FOR CONGRESS COMMITTEE, INC.",House,Republican,1000.000000
MSFT,2024,GALLEGO VICTORY FUND,PAC - Nonqualified,Democrat,1000.000000
MSFT,2024,ANNA ESHOO FOR CONGRESS,House,Democrat,1000.000000
MSFT,2024,YOUNG KIM FOR CONGRESS,House,Republican,1000.000000
MSFT,2024,MIKE KENNEDY FOR UTAH,House,Republican,1000.000000
MSFT,2024,FRIENDS OF JAHANA HAYES,House,Democrat,1000.000000
MSFT,2024,COMMON POWER,Hybrid PAC (with Non-Contribution Account) - Qualified,Democrat,1000.000000
MSFT,2024,FRIENDS OF CHRIS MURPHY,Senate,Democrat,1000.000000
MSFT,2024,CANTWELL TESTER VICTORY FUND,PAC - Nonqualified,Dark PAC,1000.000000
MSFT,2024,CARLSON FOR CONGRESS,House,Democrat,1000.000000
MSFT,2024,WILL JAWANDO FOR MARYLAND,Senate,Democrat,1000.000000
MSFT,2024,RUDY FOR INDIANA,House,Republican,1000.000000
MSFT,2024,PROJECT 218,Super PAC (Independent Expenditure-Only),Dark PAC,1000.000000
MSFT,2024,AARON BEAN FOR CONGRESS,House,Republican,1000.000000
MSFT,2024,LATEEFAH FOR CONGRESS,House,Democrat,1000.000000
MSFT,2024,BICE FOR CONGRESS,House,Republican,1000.000000
MSFT,2024,SUMMER LEE FOR CONGRESS,House,Democrat,1000.000000
MSFT,2024,MIKE BOST FOR CONGRESS COMMITTEE,House,Republican,1000.000000
MSFT,2024,FISCHER VICTORY FUND,PAC - Nonqualified,Republican,1000.000000
MSFT,2024,TEAM STAND FOR AMERICA,PAC - Nonqualified,Republican,1000.000000
MSFT,2024,SHAWN FOR GEORGIA,House,Democrat,1000.000000
MSFT,2024,EMILYS LIST,PAC - Qualified,Democrat,1000.000000
MSFT,2024,HALEY STEVENS FOR CONGRESS,House,Democrat,1000.000000
MSFT,2024,JAKE ELLZEY FOR CONGRESS,House,Republican,1000.000000
MSFT,2024,CHRIS COONS FOR DELAWARE,Senate,Democrat,1000.000000
MSFT,2024,BRAD KNOTT FOR CONGRESS,House,Republican,1000.000000
MSFT,2024,ADRIAN SMITH FOR CONGRESS,House,Republican,1000.000000
MSFT,2024,HAL ROGERS FOR CONGRESS,House,Republican,1000.000000
MSFT,2024,WOMACK FOR CONGRESS COMMITTEE,House,Republican,1000.000000
MSFT,2024,JOHN O'SHEA FOR CONGRESS,House,Republican,1000.000000
MSFT,2024,CRAWFORD FOR CONGRESS,House,Republican,1000.000000
MSFT,2024,FREEDOM FUND,PAC - Qualified,Republican,1000.000000
MSFT,2024,FRIENDS OF DUSTY JOHNSON,House,Republican,1000.000000
MSFT,2024,ANNA PAULINA LUNA FOR CONGRESS,House,Republican,1000.000000
MSFT,2024,WILLIAM TIMMONS FOR CONGRESS,House,Republican,1000.000000
MSFT,2024,DR. RAUL RUIZ FOR CONGRESS,House,Democrat,1000.000000
MSFT,2024,SMUCKER FOR CONGRESS,House,Republican,1000.000000
MSFT,2024,COHEN FOR CONGRESS,House,Democrat,1000.000000
MSFT,2024,DAVE TAYLOR FOR CONGRESS,House,Republican,1000.000000
MSFT,2024,PROGRESSIVE TURNOUT PROJECT,Hybrid PAC (with Non-Contribution Account) - Qualified,Democrat,1000.000000
MSFT,2024,FORWARD PARTY,Hybrid PAC (with Non-Contribution Account) - Qualified,Dark PAC,1000.000000
MSFT,2024,ONE VIRGINIA FUND,PAC - Nonqualified,Democrat,1000.000000
MSFT,2022,DNC SERVICES CORP / DEMOCRATIC NATIONAL COMMITTEE,Party - Qualified,Democrat,859125.710000
MSFT,2022,AB PAC,Hybrid PAC (with Non-Contribution Account) - Nonqualified,Democrat,370000.000000
MSFT,2022,DEMOCRATIC GRASSROOTS VICTORY FUND,PAC - Nonqualified,Democrat,240000.000000
MSFT,2022,FRIENDS OF SCHUMER,Senate,Democrat,111200.000000
MSFT,2022,DR KIM SCHRIER FOR CONGRESS,House,Democrat,76400.000000
MSFT,2022,DCCC,Party - Qualified,Democrat,74000.000000
MSFT,2022,WARNOCK FOR GEORGIA,Senate,Democrat,64050.000000
MSFT,2022,ILLINOIS NEVADA VICTORY FUND,Senate,Democrat,61100.000000
MSFT,2022,DIGIDEMS PAC,Hybrid PAC (with Non-Contribution Account) - Qualified,Democrat,60659.630000
MSFT,2022,FRIENDS OF MIKE LEE INC,Senate,Republican,57600.000000
MSFT,2022,NEW DEMOCRAT COALITION ACTION FUND,PAC - Qualified,Democrat,56500.000000
MSFT,2022,PEOPLE FOR PATTY MURRAY,Senate,Democrat,52100.000000
MSFT,2022,THE NEXT 50 PAC,Hybrid PAC (with Non-Contribution Account) - Qualified,Democrat,50000.000000
MSFT,2022,NANCY PELOSI VICTORY FUND,PAC - Nonqualified,Democrat,50000.000000
MSFT,2022,WARNOCK VICTORY FUND,PAC - Nonqualified,Democrat,49800.000000
MSFT,2022,ADAM SMITH FOR CONGRESS COMMITTEE,House,Democrat,38900.000000
MSFT,2022,MARK KELLY FOR SENATE,Senate,Democrat,38600.000000
MSFT,2022,MAGGIE FOR NH,Senate,Democrat,32100.000000
MSFT,2022,MCMORRIS RODGERS WIN THE FUTURE FUND,PAC - Nonqualified,Republican,32000.000000
MSFT,2022,NRCC,Party - Qualified,Republican,32000.000000
MSFT,2022,THE LONG RUN PAC,PAC - Qualified,Democrat,30200.000000
MSFT,2022,CATHERINE CORTEZ MASTO FOR SENATE,Senate,Democrat,29358.350000
MSFT,2022,MICROSOFT CORPORATION STAKEHOLDERS VOLUNTARY PAC - MSVPAC,PAC - Qualified,Dark PAC,28154.160000
MSFT,2022,CHERI BEASLEY FOR NORTH CAROLINA,Senate,Democrat,27583.700000
MSFT,2022,MURRAY VICTORY FUND 2022,PAC - Nonqualified,Democrat,25300.000000
MSFT,2022,DELBENE FOR CONGRESS,House,Democrat,25200.000000
MSFT,2022,JEFFRIES VICTORY FUND,PAC - Nonqualified,Democrat,25000.000000
MSFT,2022,DSCC,Party - Qualified,Democrat,24000.000000
MSFT,2022,SERVICE FIRST WOMEN'S VICTORY FUND,House,Democrat,23500.000000
MSFT,2022,FRIENDS OF MARK WARNER,Senate,Democrat,21600.000000
MSFT,2022,CMR WA PAC,PAC - Nonqualified,Republican,21600.000000
MSFT,2022,DAN NEWHOUSE FOR CONGRESS,House,Republican,18400.000000
MSFT,2022,FRIENDS OF JOHN THUNE,Senate,Republican,18300.000000
MSFT,2022,NRSC,Party - Qualified,Republican,17900.000000
MSFT,2022,MARK KELLY VICTORY FUND,PAC - Nonqualified,Democrat,17800.000000
MSFT,2022,TRUE NORTH PAC,PAC - Qualified,Republican,17700.000000
MSFT,2022,HOYER FOR CONGRESS,House,Democrat,17400.000000
MSFT,2022,PRAMILA FOR CONGRESS,House,Democrat,17400.000000
MSFT,2022,MORAN FOR KANSAS,Senate,Republican,16800.000000
MSFT,2022,FRIENDS OF JIM CLYBURN,House,Democrat,15900.000000
MSFT,2022,BLAKE MASTERS FOR SENATE,Senate,Republican,15100.000000
MSFT,2022,EQUALITY PAC,PAC - Qualified,Democrat,15000.000000
MSFT,2022,BOOZMAN FOR ARKANSAS,Senate,Republican,14800.000000
MSFT,2022,HOEVEN FOR SENATE,Senate,Republican,14700.000000
MSFT,2022,ARMSTRONG FOR CONGRESS,House,Republican,13800.000000
MSFT,2022,SEAN PATRICK MALONEY FOR CONGRESS,House,Democrat,13700.000000
MSFT,2022,TIM SCOTT FOR AMERICA,Senate,Republican,13300.000000
MSFT,2022,BLUMENTHAL FOR CONNECTICUT,Senate,Democrat,13200.000000
MSFT,2022,"MCCAUL FOR CONGRESS, INC",House,Republican,12900.000000
MSFT,2022,JAIME FOR CONGRESS,House,Republican,12900.000000
MSFT,2022,"FRIENDS OF TODD YOUNG, INC.",Senate,Republican,12800.000000
MSFT,2022,WORKERS FIRST PAC,PAC - Nonqualified,Democrat,12700.000000
MSFT,2022,ROUGHRIDER PAC,PAC - Qualified,Republican,12500.000000
MSFT,2022,NEW ENERGY IN WASHINGTON HOUSE PAC (N.E.W. HOUSE PAC),PAC - Nonqualified,Republican,12500.000000
MSFT,2022,PEOPLE FOR DEREK KILMER,House,Democrat,12200.000000
MSFT,2022,SCHATZ FOR SENATE,Senate,Democrat,11900.000000
MSFT,2022,CHRISTINA BOHANNAN FOR CONGRESS,House,Democrat,11600.000000
MSFT,2022,JUNAID FOR CONGRESS,House,Democrat,11600.000000
MSFT,2022,CONOR LAMB FOR SENATE,Senate,Democrat,11500.000000
MSFT,2022,WASHINGTON STATE DEMOCRATIC CENTRAL COMMITTEE,Party - Qualified,Democrat,11250.000000
MSFT,2022,SHARICE FOR CONGRESS,House,Democrat,11200.000000
MSFT,2022,REPRODUCTIVE FREEDOM FOR ALL PAC,PAC - Qualified,Democrat,10800.000000
MSFT,2022,FETTERMAN FOR PA,Senate,Democrat,10700.000000
MSFT,2022,BRITTANY PETTERSEN FOR COLORADO,House,Democrat,10700.000000
MSFT,2022,NADLER FOR CONGRESS,House,Democrat,10400.000000
MSFT,2022,JEFFRIES FOR CONGRESS,House,Democrat,10400.000000
MSFT,2022,FRIENDS OF BENNIE THOMPSON,House,Democrat,10285.450000
MSFT,2022,DAKOTA PAC,PAC - Qualified,Republican,10000.000000
MSFT,2022,PAC TO THE FUTURE,PAC - Qualified,Democrat,10000.000000
MSFT,2022,NEW MILLENNIUM PAC,PAC - Qualified,Democrat,10000.000000
MSFT,2022,AMERIPAC: THE FUND FOR A GREATER AMERICA,PAC - Qualified,Democrat,10000.000000
MSFT,2022,RESPONSIBILITY AND FREEDOM WORK PAC (RFWPAC),PAC - Qualified,Republican,10000.000000
MSFT,2022,FUND FOR AMERICA'S FUTURE,PAC - Qualified,Republican,10000.000000
MSFT,2022,NEBRASKA SANDHILLS PAC,PAC - Qualified,Republican,10000.000000
MSFT,2022,MAKING A RESPONSIBLE STAND FOR HOUSEHOLDS IN AMERICA PAC,PAC - Qualified,Republican,10000.000000
MSFT,2022,CMR POLITICAL ACTION COMMITTEE,PAC - Qualified,Republican,10000.000000
MSFT,2022,TAMMY FOR ILLINOIS,Senate,Democrat,10000.000000
MSFT,2022,SMART SOLUTIONS PAC,PAC - Qualified,Democrat,10000.000000
MSFT,2022,GREEN MOUNTAIN PAC,PAC - Qualified,Democrat,10000.000000
MSFT,2022,ELECTING MAJORITY MAKING EFFECTIVE REPUBLICANS PAC,PAC - Qualified,Republican,10000.000000
MSFT,2022,A NEW DIRECTION PAC,PAC - Qualified,Democrat,10000.000000
MSFT,2022,NARRAGANSETT BAY PAC,PAC - Qualified,Democrat,10000.000000
MSFT,2022,MOTOR CITY PAC,PAC - Qualified,Democrat,10000.000000
MSFT,2022,"GRASSLEY COMMITTEE, INC.",Senate,Republican,10000.000000
MSFT,2022,TEAM AMERICA - BRINGING AMERICA TOGETHER PAC,PAC - Qualified,Republican,10000.000000
MSFT,2022,BADLANDS PAC,PAC - Qualified,Republican,10000.000000
MSFT,2022,IMPACT,PAC - Qualified,Democrat,10000.000000
MSFT,2022,PETE AGUILAR FOR CONGRESS,House,Democrat,10000.000000
MSFT,2022,BUILDING RELATIONSHIPS IN DIVERSE GEOGRAPHIC ENVIRONMENTS PAC,PAC - Qualified,Democrat,10000.000000
MSFT,2022,BLUEGRASS COMMITTEE,PAC - Qualified,Republican,10000.000000
MSFT,2022,THE PETER NORBECK LEADERSHIP PAC,PAC - Qualified,Republican,10000.000000
MSFT,2022,SPANBERGER VICTORY FUND 2022,PAC - Nonqualified,Democrat,10000.000000
MSFT,2022,TREASURE STATE PAC,PAC - Qualified,Democrat,10000.000000
MSFT,2022,GREAT LAKES PAC,PAC - Qualified,Democrat,10000.000000
MSFT,2022,PEOPLE'S VOICE PAC,PAC - Qualified,Democrat,10000.000000
MSFT,2022,COMMON VALUES PAC,PAC - Qualified,Republican,10000.000000
MSFT,2022,ASPIRE PAC,PAC - Qualified,Democrat,10000.000000
MSFT,2022,ALL FOR OUR COUNTRY LEADERSHIP PAC,PAC - Qualified,Democrat,10000.000000
MSFT,2022,FORWARD TOGETHER PAC,PAC - Qualified,Democrat,10000.000000
MSFT,2022,BLUE HEN FEDERAL PAC,PAC - Qualified,Democrat,10000.000000
MSFT,2022,SENSIBLE AMERICAN SOLUTIONS SUPPORTING EVERYONE PAC,PAC - Qualified,Republican,10000.000000
MSFT,2022,LOBO PAC,PAC - Qualified,Democrat,10000.000000
MSFT,2022,ALAMO PAC,PAC - Qualified,Republican,10000.000000
MSFT,2022,BIG SKY OPPORTUNITY PAC,PAC - Qualified,Republican,10000.000000
MSFT,2022,BLUE DOG POLITICAL ACTION COMMITTEE,PAC - Qualified,Democrat,10000.000000
MSFT,2022,GRANITE VALUES PAC,PAC - Qualified,Democrat,10000.000000
MSFT,2022,JOBS OPPORTUNITY AND NEW IDEAS PAC,PAC - Qualified,Republican,10000.000000
MSFT,2022,LATTA FOR CONGRESS,House,Republican,10000.000000
MSFT,2022,PINEAPPLE PAC,PAC - Qualified,Democrat,10000.000000
MSFT,2022,CHC BOLD PAC,PAC - Qualified,Democrat,10000.000000
MSFT,2022,DIRIGO PAC,PAC - Qualified,Republican,10000.000000
MSFT,2022,CINDY AXNE FOR CONGRESS,House,Democrat,9700.000000
MSFT,2022,DISTRICTS FOR DEMOCRACY,Hybrid PAC (with Non-Contribution Account) - Nonqualified,Democrat,9700.000000
MSFT,2022,ALEX PADILLA FOR SENATE,Senate,Democrat,9500.000000
MSFT,2022,CONGRESSIONAL BLACK CAUCUS PAC,PAC - Qualified,Democrat,9500.000000
MSFT,2022,LAHOOD FOR CONGRESS,House,Republican,9500.000000
MSFT,2022,WESTERMAN FOR CONGRESS,House,Republican,9500.000000
MSFT,2022,WAGING PEACE,PAC - Qualified,Republican,9000.000000
MSFT,2022,VERN BUCHANAN FOR CONGRESS,House,Republican,9000.000000
MSFT,2022,TEXAS DEMOCRATIC PARTY,Party - Qualified,Democrat,8750.000000
MSFT,2022,LIZ MATHIS FOR CONGRESS,House,Democrat,8700.000000
MSFT,2022,SUSAN WILD FOR CONGRESS,House,Democrat,8700.000000
MSFT,2022,MAKE IT WORK PAC,PAC - Qualified,Other,8500.000000
MSFT,2022,COMER FOR CONGRESS,House,Republican,8500.000000
MSFT,2022,2021 SENATORS CLASSIC COMMITTEE,PAC - Nonqualified,Republican,8500.000000
MSFT,2022,YOUNG KIM FOR CONGRESS,House,Republican,8500.000000
MSFT,2022,2022 SENATORS CLASSIC COMMITTEE,Senate,Republican,8500.000000
MSFT,2022,SIMPSON FOR CONGRESS,House,Republican,8400.000000
MSFT,2022,SMILEY FOR WASHINGTON INC.,Senate,Republican,8300.000000
MSFT,2022,LAUREN UNDERWOOD FOR CONGRESS,House,Democrat,8100.000000
MSFT,2022,JOHN CURTIS FOR UTAH,Senate,Republican,8000.000000
MSFT,2022,GARBARINO FOR CONGRESS,House,Republican,8000.000000
MSFT,2022,SENATE FUTURE FUND,PAC - Nonqualified,Democrat,7900.000000
